"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85"
"100","1","20.32235","25.779078","30.942482","42.804334","47.957452","62.489616","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.34819","476.09909","485.92353","504.1956","527.08132","544.36118","565.4649","591.04682","609.7978","635.41141","648.17819","661.55193","676.0325","692.63331","718.41229","732.99361","744.66227","760.02074","780.74256","798.04788","812.87994","854.9179","882.97726","899.13463","914.3094","1031.8679","1072.4298","1088.3808","1104.4496","1206.5746","1381.0302","1497.8499","1789.661","2667.3249","3994.2024","4074.8189","4187.5856","4437.6079","4596.9203","7250.4518","7539.3487","7763.0137","7968.2738","8129.0242","8354.3832","8854.6949","9166.5108","0","0","0","0","0","0","0","0"
"101","1","20.32235","25.779078","32.839553","42.804334","47.957452","57.008614","64.272715","71.182733","75.012305","89.558848","96.947328","108.67634","113.79422","130.49326","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","458.34819","476.09909","486.33506","503.77659","518.54591","545.23249","565.4649","590.59314","618.58656","634.47077","647.22814","661.07195","676.0325","692.63331","703.97746","718.41229","742.62632","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1105.07","1206.5746","1381.0302","1497.8499","1789.661","3993.0229","4073.6275","4187.5856","4599.4516","4733.3248","7250.4518","7759.725","7833.8893","7964.9419","8127.3415","8352.6773","9207.658","0","0","0","0","0","0","0","0"
"102","1","25.779078","32.839553","42.804334","47.957452","57.008614","62.489616","71.182733","74.850736","89.735571","96.763637","108.67634","113.79422","129.2171","153.37845","174.88804","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","377.91067","397.75819","416.58841","432.74233","458.74787","476.09909","485.92353","503.77659","518.97102","544.36118","565.4649","590.59314","609.33697","634.941","648.65347","661.07195","676.0325","693.12462","717.9121","742.11776","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1031.8679","1088.3808","1206.5746","3526.3095","3642.5221","3993.0229","4073.6275","4185.1703","4317.8208","4598.1859","4732.0407","7032.7863","7759.725","7963.2762","8127.3415","8350.9715","9168.2979","9436.5218","0","0","0","0","0","0","0","0","0","0","0"
"103","1","25.684398","32.839553","42.804334","47.957452","64.272715","75.012305","89.735571","108.67634","113.79422","130.49326","153.60969","173.9021","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","591.04682","619.05087","634.941","647.70308","661.55193","676.51788","693.12462","718.41229","742.11776","781.78597","798.04788","812.87994","854.9179","883.53197","899.6944","915.43851","1032.4676","1088.9967","1207.223","1498.5724","3528.5266","3994.2024","4187.5856","4599.4516","4732.0407","7035.9172","7248.8626","7968.2738","8129.0242","8352.6773","9168.2979","9438.335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","1","20.32235","25.779078","31.046394","42.804334","48.086795","57.149629","64.272715","71.182733","75.012305","89.735571","100.09672","108.67634","113.79422","130.06718","155.23328","173.9021","182.37144","200.44238","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.09909","503.77659","519.39631","544.79675","565.4649","591.04682","609.7978","635.41141","647.22814","661.07195","676.0325","692.14218","704.47277","717.9121","743.64394","761.05021","780.74256","797.52069","812.87994","854.9179","883.53197","899.13463","914.87386","1031.8679","1088.3808","1104.4496","1206.5746","1497.8499","1788.8715","3994.2024","4186.3778","4436.3647","4599.4516","4729.4732","7032.7863","7964.9419","8125.6589","8350.9715","8852.9386","9207.658","9434.7088","0","0","0","0","0","0","0","0","0","0"
"105","1","25.684398","42.682306","47.957452","64.272715","71.025345","75.012305","90.444205","108.871","113.99342","129.8544","155.23328","173.9021","182.11947","200.44238","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","308.82572","324.09828","332.55318","350.13875","378.2736","396.27058","416.96946","432.74233","458.74787","476.09909","503.35774","517.6962","544.79675","572.58866","590.59314","603.82066","618.12243","634.00071","646.75338","660.59214","676.0325","691.65122","703.48232","717.9121","732.48837","744.15302","760.02074","785.96657","797.52069","812.87994","882.97726","898.57505","914.3094","3527.418","3993.0229","4073.6275","4183.9629","4422.7001","4596.9203","4743.6034","4775.7958","4847.0024","5956.7041","7032.7863","7537.7281","7759.725","7964.9419","8127.3415","8349.266","8479.3862","8824.8621","9162.9371","9436.5218","0","0","0","0","0","0","0","0","0","0","0"
"106","1","25.779078","32.9466","42.804334","47.957452","57.149629","64.272715","71.182733","75.012305","89.558848","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","194.15048","200.44238","212.51012","222.97536","238.56789","262.49088","272.87316","281.26137","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.34819","476.09909","485.92353","503.77659","518.54591","545.23249","565.4649","590.59314","604.2794","618.58656","634.00071","646.75338","660.59214","676.0325","691.65122","703.97746","717.9121","732.48837","743.64394","797.52069","812.87994","854.37225","868.61588","882.97726","899.13463","914.87386","1088.3808","1206.5746","1497.8499","2666.361","3993.0229","4073.6275","4186.3778","4598.1859","4732.0407","5277.1689","7247.2736","7540.9695","7759.725","7966.6078","8129.0242","8352.6773","9164.7238","10530.844","15049.229","0","0","0","0","0","0","0","0","0"
"107","1","25.779078","30.942482","42.804334","48.086795","57.008614","64.272715","71.025345","75.012305","89.735571","96.763637","108.67634","113.79422","130.28013","155.23328","173.65605","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","323.76235","332.21289","349.78958","377.91067","397.75819","416.58841","432.35414","458.34819","475.69191","485.92353","503.77659","518.97102","544.36118","565.02114","590.59314","609.33697","634.00071","646.75338","660.59214","675.54728","692.14218","703.97746","717.9121","742.62632","781.26418","797.52069","812.34787","853.82677","882.42272","899.13463","914.3094","1031.8679","1088.3808","1205.9263","2305.5203","3526.3095","3990.6644","4071.2453","4182.7557","4595.6549","4732.0407","5953.8234","7029.6561","7242.5075","7756.437","7959.9454","8122.2943","8345.8553","9159.3641","9432.8959","0","0","0","0","0","0","0","0","0"
"108","1","25.684398","32.9466","42.682306","47.957452","64.272715","75.012305","89.735571","100.47055","108.67634","113.79422","130.49326","155.23328","173.9021","183.38108","194.41064","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","398.50303","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","518.12097","545.66841","565.4649","591.04682","604.73831","619.05087","634.47077","647.22814","661.07195","676.51788","692.63331","704.47277","718.41229","743.13504","781.78597","798.04788","812.87994","854.9179","883.53197","899.6944","914.87386","1032.4676","1088.9967","1207.223","1381.0302","1498.5724","1789.661","3528.5266","3994.2024","4074.8189","4186.3778","4320.2741","4600.7176","4734.609","4848.302","7035.9172","7763.0137","7966.6078","8129.0242","8352.6773","9166.5108","9438.335","0","0","0","0","0","0","0","0"
"109","1","20.32235","25.779078","31.046394","42.804334","47.957452","57.008614","64.272715","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.87316","281.57448","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.34819","476.09909","503.77659","527.08132","544.36118","565.4649","591.04682","618.58656","635.41141","647.22814","661.07195","676.0325","692.63331","717.9121","732.48837","744.66227","760.53539","780.74256","798.04788","812.87994","854.37225","883.53197","899.13463","914.3094","1032.4676","1072.4298","1088.3808","1104.4496","1207.223","1381.0302","1497.8499","3994.2024","4074.8189","4187.5856","4601.9837","4733.3248","7250.4518","7763.0137","7968.2738","8129.0242","8354.3832","9182.6009","0","0","0","0","0","0","0","0","0","0","0"
"110","1","25.779078","31.046394","42.804334","47.957452","57.149629","62.489616","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.51923","458.74787","476.09909","486.33506","504.1956","519.39631","544.79675","565.4649","591.04682","609.7978","623.23749","635.41141","649.60456","676.51788","693.6161","718.41229","742.11776","781.26418","798.04788","812.87994","854.9179","884.08686","899.6944","914.87386","1088.9967","1105.07","1206.5746","2666.361","3993.0229","4073.6275","4186.3778","4598.1859","5275.8131","7537.7281","7761.3693","7968.2738","8130.7072","8354.3832","9166.5108","10527.013","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","1","25.779078","31.046394","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.65605","182.62359","200.44238","212.7823","222.97536","238.56789","262.49088","272.87316","281.57448","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.09909","503.77659","519.82178","544.36118","565.4649","591.04682","609.7978","635.41141","648.17819","661.55193","676.51788","693.12462","718.41229","743.64394","798.04788","812.87994","854.9179","883.53197","899.6944","914.87386","1032.4676","1088.9967","1207.223","3994.2024","4074.8189","4185.1703","4425.183","4599.4516","4744.889","4848.302","7035.9172","7540.9695","7968.2738","8129.0242","8350.9715","8830.123","9168.2979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","1","25.779078","30.942482","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","130.28013","155.46591","174.14832","183.38108","200.44238","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","458.34819","476.09909","503.77659","519.39631","544.36118","565.4649","591.04682","619.05087","634.941","647.22814","661.07195","676.0325","693.12462","717.9121","742.62632","781.26418","797.52069","812.87994","883.53197","899.6944","914.87386","1031.8679","1088.9967","1206.5746","1497.8499","3993.0229","4073.6275","4186.3778","4596.9203","4733.3248","7034.3517","7537.7281","7761.3693","7966.6078","8129.0242","8352.6773","9164.7238","9438.335","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","1","25.779078","32.9466","42.804334","47.957452","62.489616","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.97102","544.79675","565.4649","591.04682","609.33697","620.44484","634.941","647.70308","661.55193","676.0325","693.12462","718.41229","742.11776","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1206.5746","1381.0302","1497.8499","1789.661","2308.2098","2666.361","3527.418","3993.0229","4074.8189","4187.5856","4600.7176","4730.7569","4847.0024","7035.9172","7763.0137","7968.2738","8129.0242","8354.3832","9171.8726","9438.335","0","0","0","0","0","0","0","0","0"
"114","1","20.32235","25.779078","32.9466","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.49326","155.23328","173.9021","182.62359","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","324.43439","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.50644","486.33506","504.1956","519.82178","544.36118","565.4649","591.04682","609.7978","634.941","648.17819","661.55193","676.51788","693.6161","718.91265","742.11776","781.26418","798.04788","812.87994","854.9179","883.53197","899.6944","915.43851","1032.4676","1088.9967","1207.223","1323.38","1381.0302","1498.5724","1672.4164","1789.661","2667.3249","3643.6487","3994.2024","4074.8189","4187.5856","4600.7176","7763.0137","7968.2738","8130.7072","8354.3832","9171.8726","0","0","0","0","0","0","0","0","0"
"115","1","25.779078","32.839553","42.804334","47.957452","62.489616","75.012305","89.735571","96.763637","108.48185","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","332.21289","350.13875","377.91067","397.75819","416.58841","432.35414","458.34819","476.09909","485.92353","503.77659","519.39631","543.92579","565.4649","590.59314","609.33697","634.941","647.22814","661.07195","675.54728","692.63331","717.9121","743.13504","797.52069","812.34787","854.37225","882.42272","899.13463","914.3094","1031.2684","1088.3808","1205.9263","1497.1276","3525.2012","3990.6644","4071.2453","4185.1703","4596.9203","4726.9063","5955.2637","7029.6561","7161.7239","7963.2762","8123.9765","8349.266","9162.9371","9432.8959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","1","25.779078","32.9466","42.804334","47.957452","64.272715","71.182733","75.012305","90.266785","108.67634","113.79422","130.49326","155.23328","173.65605","182.62359","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.54591","545.66841","565.4649","591.04682","618.58656","634.47077","647.22814","661.55193","676.51788","692.63331","704.47277","718.41229","733.49902","781.26418","798.04788","812.87994","854.9179","883.53197","899.6944","914.87386","1032.4676","1088.9967","1207.223","1498.5724","1789.661","3994.2024","4074.8189","4187.5856","4600.7176","4730.7569","7035.9172","7248.8626","7763.0137","7968.2738","8130.7072","8356.0893","9171.8726","9438.335","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","1","20.32235","25.779078","32.9466","42.804334","47.957452","57.008614","64.272715","71.182733","74.850736","89.735571","96.763637","108.67634","113.79422","129.42936","155.46591","173.9021","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.54591","545.23249","565.4649","590.59314","605.19739","619.51535","634.47077","646.75338","661.07195","676.0325","693.12462","718.41229","741.60939","781.78597","798.04788","812.87994","854.9179","883.53197","900.25434","915.43851","1032.4676","1089.6127","1207.223","1323.38","1381.0302","1498.5724","1672.4164","1789.661","3994.2024","4074.8189","4187.5856","4599.4516","4729.4732","7034.3517","7968.2738","8129.0242","8354.3832","9170.0851","9438.335","0","0","0","0","0","0","0","0"
"118","1","20.32235","25.779078","32.9466","42.804334","47.957452","62.637249","71.182733","75.012305","89.735571","108.67634","113.79422","130.49326","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","238.85627","262.49088","272.56493","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.97102","545.23249","565.4649","591.04682","619.05087","634.941","647.70308","661.55193","676.51788","693.12462","718.91265","742.62632","781.26418","798.04788","812.87994","854.9179","882.97726","899.6944","915.43851","1032.4676","1088.9967","1207.223","1324.0591","1381.0302","1497.8499","1672.4164","1789.661","2080.9471","2667.3249","3994.2024","4074.8189","4188.7935","4600.7176","4730.7569","5278.5249","7763.0137","7968.2738","8130.7072","8356.0893","9171.8726","0","0","0","0","0","0","0","0","0","0"
"119","1","25.779078","32.9466","42.804334","47.957452","62.489616","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","129.42936","153.60969","175.13496","182.62359","200.17821","212.7823","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","309.15381","324.09828","332.55318","350.13875","378.2736","397.75819","416.96946","432.74233","458.74787","476.09909","486.33506","504.1956","518.97102","544.36118","565.4649","591.04682","618.58656","634.941","647.22814","661.55193","676.0325","693.12462","718.41229","742.11776","781.26418","797.52069","812.87994","854.37225","882.97726","899.6944","914.87386","1032.4676","1088.9967","1206.5746","1380.3367","1497.8499","1788.8715","3527.418","3993.0229","4074.8189","4187.5856","4600.7176","4734.609","4848.302","5958.1448","7034.3517","7966.6078","8129.0242","8352.6773","9170.0851","9436.5218","0","0","0","0","0","0","0","0","0","0"
"120","1","20.406579","25.779078","30.942482","42.682306","47.957452","57.008614","62.637249","71.182733","75.012305","89.735571","96.763637","108.67634","113.79422","130.49326","155.46591","173.9021","182.62359","200.17821","212.51012","222.97536","245.53704","262.49088","272.56493","281.26137","298.41872","308.82572","332.55318","350.13875","377.91067","397.75819","417.35068","433.90794","458.34819","476.09909","486.33506","504.1956","518.97102","544.79675","565.02114","590.59314","608.87632","619.51535","634.941","648.17819","661.55193","676.0325","692.63331","704.47277","718.41229","732.99361","780.22112","797.52069","812.34787","854.37225","883.53197","899.13463","914.3094","1031.8679","1071.8186","1088.3808","1104.4496","1205.9263","1322.0224","1380.3367","1497.1276","1788.0822","3525.2012","3991.8435","4072.4363","4185.1703","4598.1859","4728.1897","7031.2211","7963.2762","8123.9765","8347.5606","9162.9371","0","0","0","0","0","0","0"
"121","1","20.32235","25.779078","32.839553","42.804334","48.086795","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.9021","182.62359","200.44238","212.51012","222.97536","238.56789","262.49088","272.87316","281.26137","309.15381","324.09828","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.14773","476.09909","503.77659","519.82178","543.92579","565.4649","591.04682","609.7978","624.16976","635.41141","650.08036","676.0325","693.6161","718.41229","742.62632","760.02074","781.26418","797.52069","812.87994","854.9179","882.97726","899.6944","914.87386","1031.8679","1088.9967","1206.5746","1381.0302","1497.8499","1788.8715","2307.3131","2666.361","3993.0229","4073.6275","4185.1703","4599.4516","4728.1897","4845.703","5275.8131","7247.2736","7537.7281","7628.7484","7761.3693","7835.5414","7966.6078","8040.0781","8127.3415","8350.9715","9164.7238","10525.098","0","0","0"
"122","1","25.684398","42.682306","47.957452","64.272715","75.012305","89.735571","108.67634","113.79422","130.06718","155.00081","173.65605","182.11947","200.17821","212.51012","223.25415","238.56789","245.53704","262.49088","272.56493","281.26137","298.09637","308.82572","332.21289","350.13875","377.91067","396.27058","416.96946","433.13069","458.34819","476.09909","485.92353","503.35774","518.97102","543.92579","565.4649","590.59314","618.12243","634.47077","646.75338","660.59214","675.54728","692.14218","703.48232","717.41208","731.9833","743.64394","797.52069","812.34787","854.37225","898.01563","913.74511","1088.3808","1206.5746","1497.1276","3526.3095","3991.8435","4072.4363","4185.1703","4596.9203","4728.1897","5955.2637","7031.2211","7163.3035","7244.096","7759.725","7964.9419","8125.6589","8350.9715","9162.9371","9434.7088","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","1","20.406579","25.779078","30.942482","42.682306","48.086795","57.149629","62.489616","71.025345","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","183.12841","200.44238","212.51012","222.97536","238.56789","245.24466","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","398.13052","416.96946","432.74233","458.34819","476.09909","503.77659","526.6529","550.91298","565.02114","590.59314","618.12243","634.941","647.22814","660.59214","675.54728","692.14218","717.9121","732.48837","744.15302","759.50626","780.22112","797.52069","812.34787","853.82677","868.06587","882.97726","898.01563","913.74511","1031.2684","1087.7651","1103.8294","1205.9263","1497.1276","1788.0822","2665.3973","3990.6644","4071.2453","4183.9629","4593.1246","5271.7467","7242.5075","7756.437","7961.6107","8123.9765","8347.5606","9161.1505","10519.355","0","0","0","0","0","0","0","0"
"124","1","25.684398","32.9466","42.804334","48.086795","64.272715","75.012305","89.735571","108.67634","113.79422","130.28013","155.23328","173.9021","183.12841","200.44238","212.7823","222.97536","238.56789","262.49088","272.87316","281.26137","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","458.74787","476.09909","485.92353","503.77659","518.97102","544.36118","565.4649","590.59314","617.65847","635.41141","647.22814","661.07195","676.0325","692.63331","718.41229","732.99361","797.52069","812.34787","854.9179","882.97726","899.13463","914.87386","1031.8679","1088.3808","1206.5746","1497.8499","3993.0229","4073.6275","4186.3778","4598.1859","4729.4732","7032.7863","7759.725","7964.9419","8129.0242","8352.6773","9166.5108","9436.5218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","1","25.779078","32.839553","42.804334","47.957452","57.008614","64.272715","71.025345","74.850736","89.735571","100.28354","108.67634","113.79422","129.42936","153.37845","175.13496","182.37144","200.17821","212.51012","222.69673","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","324.09828","332.21289","350.13875","377.91067","397.75819","416.96946","432.74233","458.74787","476.09909","485.92353","503.77659","518.54591","544.36118","565.4649","590.59314","604.2794","618.12243","634.47077","646.75338","660.59214","676.0325","692.63331","717.9121","742.11776","781.26418","797.52069","812.34787","854.37225","882.97726","899.13463","914.87386","1031.8679","1088.3808","1206.5746","1380.3367","1497.1276","2306.4166","3525.2012","3991.8435","4072.4363","4185.1703","4598.1859","4728.1897","4845.703","7031.2211","7963.2762","8125.6589","8349.266","9164.7238","9432.8959","0","0","0","0","0","0","0","0","0"
"126","1","20.32235","25.779078","32.839553","42.804334","47.957452","57.008614","64.123165","71.025345","74.850736","89.735571","96.763637","108.67634","113.79422","130.49326","155.46591","173.65605","182.37144","200.17821","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","298.41872","308.82572","332.55318","350.13875","377.91067","397.75819","416.96946","432.74233","458.74787","476.09909","485.92353","503.77659","518.54591","545.23249","565.4649","590.59314","604.2794","618.12243","634.47077","647.22814","661.07195","676.0325","692.14218","703.97746","717.9121","732.48837","761.05021","780.74256","797.52069","812.34787","854.9179","882.97726","898.57505","914.3094","1031.8679","1088.3808","1206.5746","1497.1276","3526.3095","3991.8435","4072.4363","4185.1703","4598.1859","4729.4732","5955.2637","7031.2211","7161.7239","7758.081","7963.2762","8125.6589","8350.9715","9164.7238","9432.8959","0","0","0","0","0","0"
"127","1","25.684398","32.9466","42.804334","47.957452","62.489616","75.012305","89.735571","108.48185","113.79422","130.49326","155.46591","174.14832","182.37144","200.44238","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","432.74233","459.14773","476.09909","486.33506","504.6148","520.24742","543.92579","565.4649","590.59314","616.73107","636.35274","649.60456","676.51788","694.10776","719.41319","742.62632","781.26418","798.04788","812.87994","855.46373","882.97726","899.6944","915.43851","1031.8679","1088.9967","1207.223","1498.5724","3994.2024","4074.8189","4186.3778","4598.1859","4734.609","7035.9172","7540.9695","7763.0137","7968.2738","8130.7072","8354.3832","9168.2979","9440.1484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","1","25.779078","32.9466","42.804334","47.957452","64.272715","75.012305","90.444205","108.871","113.79422","130.49326","155.23328","173.9021","182.62359","200.17821","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.41872","309.15381","332.55318","350.13875","378.2736","398.13052","416.96946","433.13069","458.74787","476.09909","486.33506","504.1956","518.12097","545.23249","573.03537","590.59314","604.2794","618.58656","634.47077","647.22814","661.07195","676.51788","692.63331","703.97746","718.41229","733.49902","781.78597","797.52069","812.87994","854.37225","869.16606","883.53197","899.13463","914.87386","1088.9967","1206.5746","1497.8499","3252.5309","3528.5266","3994.2024","4074.8189","4188.7935","4601.9837","4732.0407","5959.5856","7035.9172","7248.8626","7968.2738","8130.7072","8356.0893","9171.8726","9438.335","0","0","0","0","0","0","0","0","0","0","0","0"
"129","1","20.32235","25.779078","31.046394","42.682306","48.086795","57.573717","64.272715","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.28013","155.23328","173.65605","182.62359","200.44238","212.51012","222.97536","238.85627","245.53704","262.49088","272.56493","281.57448","298.41872","309.15381","332.55318","350.48809","378.2736","398.13052","417.35068","433.51923","459.54776","476.09909","503.77659","518.54591","544.79675","565.4649","591.04682","618.58656","635.41141","647.22814","661.07195","676.51788","692.63331","703.97746","717.9121","743.64394","760.53539","780.74256","798.04788","812.87994","854.9179","895.77971","914.3094","1032.4676","1088.9967","1105.07","1207.223","1322.7011","1381.0302","1497.8499","1789.661","2307.3131","3527.418","3994.2024","4074.8189","4187.5856","4599.4516","4729.4732","7035.9172","7247.2736","7539.3487","7763.0137","7968.2738","8129.0242","8354.3832","9166.5108","9436.5218","0","0","0","0"
"130","1","20.32235","25.779078","30.942482","42.804334","48.086795","57.008614","62.489616","71.025345","75.012305","89.735571","96.763637","108.67634","113.79422","130.28013","155.23328","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","262.49088","272.56493","281.26137","298.41872","308.82572","332.21289","350.13875","377.91067","395.52782","416.96946","432.35414","459.14773","475.69191","503.77659","518.97102","543.92579","565.02114","590.59314","618.12243","635.41141","648.17819","676.0325","693.12462","717.9121","743.13504","760.53539","797.52069","812.34787","854.37225","882.97726","898.01563","913.74511","1031.2684","1072.4298","1088.3808","1104.4496","1205.9263","1322.0224","1380.3367","1497.1276","1788.8715","3068.915","3991.8435","4072.4363","4183.9629","4422.7001","4595.6549","7244.096","7537.7281","7961.6107","8123.9765","8347.5606","8823.1088","9162.9371","0","0","0","0","0","0","0","0","0"
"131","1","20.32235","25.779078","30.942482","42.804334","47.957452","57.008614","62.489616","71.025345","89.735571","96.763637","108.67634","113.79422","130.28013","155.46591","173.9021","182.37144","200.17821","212.51012","222.97536","238.56789","245.53704","262.49088","272.56493","281.26137","308.82572","332.21289","350.13875","377.91067","397.75819","416.96946","433.13069","459.14773","476.09909","485.92353","503.77659","527.08132","543.49057","565.02114","591.04682","609.7978","635.88199","650.08036","676.0325","693.12462","718.41229","743.13504","760.02074","780.22112","797.52069","812.34787","854.9179","895.22117","913.74511","1031.2684","1071.8186","1088.3808","1104.4496","1206.5746","1322.0224","1380.3367","1497.1276","2307.3131","3525.2012","3991.8435","4072.4363","4185.1703","4598.1859","4726.9063","4845.703","7031.2211","7758.081","7963.2762","8123.9765","8349.266","9166.5108","9431.0832","0","0","0","0","0","0","0","0"
"132","1","20.32235","25.779078","32.839553","42.804334","47.957452","57.008614","62.489616","71.182733","75.012305","89.735571","96.947328","108.67634","113.79422","130.92004","153.37845","175.13496","182.37144","200.17821","212.7823","222.97536","238.85627","262.49088","272.87316","281.57448","298.74124","309.15381","332.55318","350.13875","378.2736","397.75819","416.96946","433.51923","459.94797","476.09909","486.33506","504.1956","519.39631","543.92579","565.4649","591.04682","609.33697","635.41141","650.08036","676.0325","694.10776","718.41229","741.60939","781.78597","798.04788","812.87994","854.9179","883.53197","899.6944","914.87386","1032.4676","1088.9967","1105.07","1206.5746","1381.0302","1497.8499","2307.3131","3526.3095","3993.0229","4073.6275","4187.5856","4600.7176","4730.7569","5275.8131","7034.3517","7966.6078","8129.0242","8352.6773","9166.5108","9436.5218","10525.098","0","0","0","0","0","0","0","0","0"
